일시,구분,자재명,브랜드,종류,규격,수량,단가,금액,담당자,비고,위치
2025-11-15 02:47:00,출고,필로우블록,FAG,베어링,6204,49,16267,797083,이대리,매장판매,
2025-11-15 03:03:00,출고,방진마스크,유한킴벌리,안전용품,260,16,13107,209712,judy,거래처납품,
2025-11-15 03:04:00,출고,앙카볼트,대한,볼트/너트,M8,180,887,159660,이대리,급출고,
2025-11-15 03:06:00,출고,플라이어,스탠리,수공구,세트,176,28174,4958624,judy,거래처납품,
2025-11-15 03:06:00,출고,유압호스,besko,유압기기,2m,1,99425,99425,judy,현장출고,
2025-11-15 03:14:00,입고,몽키스패너,세신,수공구,12인치,142,65425,9290350,관리자,거래처입고,
2025-11-15 03:28:00,출고,콤프레서호스,토쿠,에어공구,10m,84,131554,11050536,최주임,매장판매,
2025-11-15 03:28:00,출고,용접와이어,코리아웰드,용접자재,1.2mm,9,30955,278595,최주임,급출고,
2025-11-15 03:32:00,출고,스프링와셔,대한,볼트/너트,M16x80,343,1491,511413,이대리,급출고,
2025-11-15 03:38:00,입고,레이저레벨,미스토요,측정공구,5m,47,136700,6424900,최주임,긴급보충,
2025-11-15 03:44:00,출고,차단기,LS,전기자재,1.5SQ,25,120670,3016750,judy,급출고,
2025-11-15 03:50:00,출고,에어건,잉가솔랜드,에어공구,1/2인치,134,86290,11562860,최주임,현장출고,
2025-11-15 03:57:00,입고,니들베어링,FAG,베어링,6202,84,5951,499884,관리자,현장반납입고,
2025-11-15 04:16:00,출고,PVC파이프,세진,배관자재,25A,16,20648,330368,최주임,거래처납품,
2025-11-15 04:17:00,출고,필로우블록,FAG,베어링,UCP205,3,79583,238749,관리자,수리용출고,
2025-11-15 04:17:00,출고,나사고정제,록타이트,케미칼,360ml,60,9461,567660,이대리,거래처납품,
2025-11-15 04:19:00,출고,니퍼,베셀,수공구,8인치,104,62803,6531512,이대리,급출고,
2025-11-15 04:32:00,출고,홀쏘,보쉬,절삭공구,Φ4mm,91,27048,2461368,박과장,수리용출고,
2025-11-15 04:38:00,입고,테이퍼베어링,SKF,베어링,UCP205,6,46320,277920,이대리,거래처입고,
2025-11-15 04:41:00,출고,케이블타이,대한전선,전기자재,4SQ,120,27538,3304560,이대리,납품출고,
2025-11-15 04:42:00,출고,실리콘실란트,나바켐,케미칼,220ml,235,21287,5002445,이대리,납품출고,
2025-11-15 04:43:00,출고,그라인더,계양,전동공구,750W,5,63219,316095,관리자,급출고,
2025-11-15 04:45:00,입고,실린더,에너팩,유압기기,20톤,2,400601,801202,박과장,긴급보충,
2025-11-15 04:54:00,입고,드라이버세트,세신,수공구,10인치,24,58764,1410336,박과장,정기입고,
2025-11-15 04:57:00,출고,토크렌치,블루버드,측정공구,300mm,24,127098,3050352,최주임,급출고,
2025-11-15 04:58:00,출고,스프링와셔,대한,볼트/너트,M6x1000,19,457,8683,김기사,수리용출고,
2025-11-15 05:00:00,출고,평와셔,유진볼트,볼트/너트,M8,151,1596,240996,박과장,납품출고,
2025-11-15 05:18:00,입고,몽키스패너,토네,수공구,6인치,66,58461,3858426,관리자,거래처입고,
2025-11-15 05:19:00,입고,탭,디월트,절삭공구,Φ4mm,71,20750,1473250,이대리,거래처입고,
2025-11-15 05:29:00,입고,육각너트,KBC,볼트/너트,M16x80,493,555,273615,judy,긴급보충,
2025-11-15 05:34:00,출고,실리콘실란트,불스원,케미칼,500ml,209,32308,6752372,최주임,현장출고,
2025-11-15 05:40:00,출고,니퍼,베셀,수공구,세트,80,8901,712080,박과장,급출고,
2025-11-15 05:47:00,입고,버니어캘리퍼스,블루버드,측정공구,5m,177,66344,11742888,박과장,안전재고보충,
2025-11-15 05:48:00,입고,아이볼트,KBC,볼트/너트,M8,329,1669,549101,관리자,긴급보충,
2025-11-15 06:00:00,출고,압착단자,서통,전기자재,1.5SQ,1,113239,113239,최주임,수리용출고,
2025-11-15 06:01:00,입고,깊은홈베어링,FAG,베어링,6202,37,70401,2604837,김기사,정기입고,
2025-11-15 06:02:00,입고,실리콘실란트,나바켐,케미칼,500ml,166,11198,1858868,김기사,현장반납입고,
2025-11-15 06:05:00,출고,스프링와셔,삼성볼트,볼트/너트,M18x90,149,1378,205322,관리자,매장판매,
2025-11-15 06:14:00,출고,방진마스크,3M,안전용품,M,20,51623,1032460,김기사,급출고,
2025-11-15 06:22:00,출고,망치,스탠리,수공구,12인치,79,44425,3509575,이대리,현장출고,
2025-11-15 06:24:00,출고,방진마스크,유한킴벌리,안전용품,XL,49,51340,2515660,김기사,거래처납품,
2025-11-15 06:27:00,출고,평와셔,대한,볼트/너트,M10x30,158,39,6162,김기사,매장판매,
2025-11-15 06:29:00,출고,아이볼트,유진볼트,볼트/너트,M6x1000,643,740,475820,관리자,매장판매,
2025-11-15 06:32:00,출고,홀쏘,보쉬,절삭공구,Φ10mm,31,5217,161727,관리자,매장판매,
2025-11-15 06:37:00,입고,나사고정제,록타이트,케미칼,220ml,107,28376,3036232,관리자,긴급보충,
2025-11-15 06:46:00,입고,커터날,보쉬,절삭공구,Φ4mm,89,28783,2561687,최주임,현장반납입고,
2025-11-15 06:48:00,입고,원형톱,마끼다,전동공구,950W,17,361807,6150719,박과장,거래처입고,
2025-11-15 06:50:00,출고,실리콘호스,KPF,배관자재,40A,38,47952,1822176,박과장,매장판매,
2025-11-15 06:55:00,출고,스프링와셔,유진볼트,볼트/너트,M8,575,727,418025,최주임,거래처납품,
2025-11-15 07:04:00,출고,콤프레서호스,베스토,에어공구,1/2인치,35,55067,1927345,최주임,급출고,
2025-11-15 07:09:00,출고,용접봉,세아ESAB,용접자재,0.9mm,59,17666,1042294,최주임,급출고,
2025-11-15 07:16:00,출고,콤프레서호스,SP에어,에어공구,10m,97,47806,4637182,최주임,급출고,
2025-11-15 07:19:00,입고,용접면,코리아웰드,용접자재,3.2mm,25,62656,1566400,김기사,월초보충,
2025-11-15 07:27:00,출고,평와셔,KBC,볼트/너트,M12x50,633,1351,855183,judy,납품출고,
2025-11-15 07:33:00,출고,보안경,K2,안전용품,XL,125,56856,7107000,이대리,거래처납품,
2025-11-15 07:34:00,출고,테이퍼베어링,SKF,베어링,6201,258,37127,9578766,최주임,현장출고,
2025-11-15 07:38:00,출고,육각너트,대한,볼트/너트,M10x30,151,1367,206417,박과장,현장출고,
2025-11-15 07:40:00,출고,레이저레벨,미스토요,측정공구,1/2인치,10,74806,748060,이대리,수리용출고,
2025-11-15 07:50:00,출고,가죽장갑,세아ESAB,용접자재,0.9mm,22,79319,1745018,김기사,납품출고,
2025-11-15 07:53:00,입고,앙카볼트,유진볼트,볼트/너트,M6x20,323,900,290700,김기사,정기입고,
2025-11-15 08:00:00,출고,필로우블록,NSK,베어링,6305,47,63470,2983090,관리자,급출고,
2025-11-15 08:00:00,출고,앙카볼트,KBC,볼트/너트,M6x20,100,1647,164700,김기사,납품출고,
2025-11-15 08:05:00,출고,임팩드라이버,계양,전동공구,12V,3,88690,266070,박과장,수리용출고,
2025-11-15 08:07:00,출고,육각너트,세아체결,볼트/너트,M6x1000,28,1647,46116,박과장,매장판매,
2025-11-15 08:17:00,출고,실린더,베스코,유압기기,5톤,3,350119,1050357,이대리,매장판매,
2025-11-15 08:26:00,출고,실리콘실란트,록타이트,케미칼,220ml,54,38562,2082348,judy,급출고,
2025-11-15 08:46:00,출고,파츠클리너,록타이트,케미칼,4L,165,18996,3134340,김기사,수리용출고,
2025-11-15 08:54:00,출고,전산볼트,삼성볼트,볼트/너트,M16x80,481,1523,732563,김기사,급출고,
2025-11-15 08:54:00,입고,전선,3M,전기자재,1.5SQ,117,13524,1582308,최주임,긴급보충,
2025-11-15 08:59:00,입고,전산볼트,삼성볼트,볼트/너트,M8,710,1781,1264510,이대리,거래처입고,
2025-11-15 09:04:00,입고,육각볼트,삼성볼트,볼트/너트,M10x30,586,1042,610612,judy,정기입고,
2025-11-15 09:11:00,출고,윤활방청제,나바켐,케미칼,1L,46,29514,1357644,관리자,납품출고,
2025-11-15 09:24:00,입고,나사고정제,WD-40,케미칼,500ml,56,2100,117600,이대리,거래처입고,
2025-11-15 09:38:00,출고,그라인더,밀워키,전동공구,12V,2,298210,596420,박과장,거래처납품,
2025-11-15 09:46:00,입고,니플,KPF,배관자재,20A,31,4476,138756,최주임,안전재고보충,
2025-11-15 09:49:00,입고,임팩드라이버,계양,전동공구,750W,17,385689,6556713,최주임,거래처입고,
2025-11-15 09:49:00,입고,레이저레벨,신콘,측정공구,150mm,115,32399,3725885,최주임,긴급보충,
2025-11-15 09:54:00,입고,필로우블록,FAG,베어링,30205,10,36970,369700,judy,월초보충,
2025-11-15 09:54:00,출고,몽키스패너,토네,수공구,12인치,54,56998,3077892,관리자,수리용출고,
2025-11-15 09:59:00,출고,그라인더,디월트,전동공구,750W,2,171446,342892,judy,납품출고,
2025-11-15 09:59:00,출고,커터날,와이지원,절삭공구,8x75,7,33656,235592,이대리,급출고,
2025-11-15 10:05:00,출고,원형톱,디월트,전동공구,12V,3,344413,1033239,박과장,매장판매,
2025-11-15 10:11:00,출고,멀티탭,서통,전기자재,100mm,66,118503,7821198,박과장,매장판매,
2025-11-15 10:21:00,입고,용접봉,고려용접봉,용접자재,0.9mm,78,30289,2362542,관리자,안전재고보충,
2025-11-15 10:25:00,입고,안전화,K2,안전용품,L,7,49353,345471,judy,현장반납입고,
2025-11-15 10:26:00,입고,콤프레서호스,SP에어,에어공구,3/8인치,48,106477,5110896,최주임,정기입고,
2025-11-15 10:28:00,입고,멀티탭,서통,전기자재,50A,75,88934,6670050,judy,정기입고,
2025-11-15 10:34:00,입고,볼밸브,대한파이프,배관자재,3m,70,56743,3972010,judy,월초보충,
2025-11-15 10:38:00,출고,에어임팩,잉가솔랜드,에어공구,1/4인치,76,210636,16008336,김기사,매장판매,
2025-11-15 10:46:00,입고,해머드릴,마끼다,전동공구,750W,3,402676,1208028,김기사,정기입고,
2025-11-15 10:49:00,출고,필로우블록,SKF,베어링,6204,128,13236,1694208,judy,거래처납품,
2025-11-15 10:54:00,출고,레이저레벨,블루버드,측정공구,10m,105,62010,6511050,judy,수리용출고,
2025-11-15 11:06:00,출고,그라인더,보쉬,전동공구,950W,3,195873,587619,박과장,수리용출고,
2025-11-15 11:18:00,출고,부식제거제,WD-40,케미칼,4L,59,10138,598142,최주임,급출고,
2025-11-15 11:30:00,출고,그라인더,계양,전동공구,12V,1,178108,178108,박과장,수리용출고,
2025-11-15 11:36:00,출고,실리콘실란트,나바켐,케미칼,4L,37,23530,870610,judy,매장판매,
2025-11-15 11:42:00,입고,에어건,SP에어,에어공구,1/4인치,38,204219,7760322,이대리,정기입고,
2025-11-15 11:47:00,입고,육각너트,삼성볼트,볼트/너트,M16x80,619,221,136799,judy,안전재고보충,
2025-11-15 11:50:00,입고,깊은홈베어링,NSK,베어링,6305,30,9892,296760,박과장,월초보충,
2025-11-15 11:52:00,입고,레이저레벨,신콘,측정공구,40m,52,36136,1879072,이대리,현장반납입고,
2025-11-15 11:56:00,입고,콤프레서호스,SP에어,에어공구,10m,148,49986,7397928,관리자,월초보충,
2025-11-15 12:00:00,출고,실리콘실란트,WD-40,케미칼,4L,35,39488,1382080,최주임,납품출고,
2025-11-15 12:05:00,출고,전산볼트,대한,볼트/너트,M10x30,159,1567,249153,이대리,거래처납품,
2025-11-15 12:14:00,출고,볼밸브,KPF,배관자재,1m,31,3560,110360,이대리,수리용출고,
2025-11-15 12:16:00,출고,육각볼트,대한,볼트/너트,M18x90,642,1703,1093326,박과장,수리용출고,
2025-11-15 12:25:00,출고,육각너트,KBC,볼트/너트,M6x1000,55,1576,86680,judy,납품출고,
2025-11-15 12:40:00,출고,사포,노턴,연마공구,80방,3,10103,30309,최주임,매장판매,
2025-11-15 12:40:00,입고,절단석,대성연마,연마공구,120방,10,14754,147540,김기사,정기입고,
2025-11-15 12:48:00,출고,안전화,네파세이프티,안전용품,XL,134,14601,1956534,최주임,거래처납품,
2025-11-15 12:58:00,입고,윤활방청제,나바켐,케미칼,1L,7,31088,217616,이대리,거래처입고,
2025-11-15 13:05:00,입고,디지털각도기,미스토요,측정공구,5m,156,173770,27108120,박과장,월초보충,
2025-11-15 13:06:00,출고,안전화,3M,안전용품,L,75,39053,2928975,이대리,납품출고,
2025-11-15 13:11:00,입고,망치,베셀,수공구,10인치,158,24794,3917452,김기사,현장반납입고,
2025-11-15 13:12:00,출고,디지털각도기,신콘,측정공구,300mm,28,234120,6555360,이대리,납품출고,
2025-11-15 13:13:00,출고,나사고정제,불스원,케미칼,1L,67,21146,1416782,김기사,현장출고,
2025-11-15 13:14:00,입고,레이저레벨,미스토요,측정공구,40m,106,150496,15952576,박과장,정기입고,
2025-11-15 13:37:00,출고,충전드릴,마끼다,전동공구,12V,5,280421,1402105,이대리,거래처납품,
2025-11-15 13:50:00,출고,볼밸브,대한파이프,배관자재,15A,83,23072,1914976,최주임,현장출고,
2025-11-15 13:55:00,입고,에어임팩,토쿠,에어공구,1/4인치,62,105095,6515890,김기사,거래처입고,
2025-11-15 14:13:00,출고,에어라쳇,잉가솔랜드,에어공구,1/2인치,196,43646,8554616,최주임,매장판매,
2025-11-15 14:14:00,출고,커터날,마끼다,절삭공구,Φ4mm,8,36431,291448,관리자,납품출고,
2025-11-15 14:17:00,출고,유압호스,besko,유압기기,10톤,2,535361,1070722,이대리,매장판매,
2025-11-15 14:20:00,출고,니퍼,세신,수공구,10인치,53,76842,4072626,김기사,매장판매,
2025-11-15 14:27:00,입고,아이볼트,세아체결,볼트/너트,M10x30,1391,84,116844,관리자,긴급보충,
2025-11-15 14:32:00,출고,실리콘실란트,나바켐,케미칼,1L,39,4993,194727,박과장,현장출고,
2025-11-15 14:35:00,입고,디지털각도기,미스토요,측정공구,10m,87,181926,15827562,이대리,월초보충,
2025-11-15 14:40:00,출고,커터날,디월트,절삭공구,Φ4mm,45,11859,533655,최주임,현장출고,
2025-11-15 14:52:00,출고,필로우블록,KOYO,베어링,6201,11,18238,200618,이대리,매장판매,
2025-11-15 14:55:00,입고,원형톱,계양,전동공구,12V,15,315983,4739745,이대리,월초보충,
2025-11-15 15:01:00,입고,필로우블록,NSK,베어링,6305,117,60802,7113834,박과장,월초보충,
2025-11-15 15:02:00,입고,토크렌치,블루버드,측정공구,40m,54,75345,4068630,최주임,현장반납입고,
2025-11-15 15:11:00,입고,육각볼트,삼성볼트,볼트/너트,M6x20,398,507,201786,최주임,거래처입고,
2025-11-15 15:34:00,출고,충전드릴,밀워키,전동공구,20V MAX,4,352878,1411512,최주임,급출고,
2025-11-15 15:40:00,출고,니들베어링,SKF,베어링,30205,59,3085,182015,judy,매장판매,
2025-11-15 15:47:00,출고,멀티탭,LS,전기자재,20A,5,114831,574155,judy,수리용출고,
2025-11-15 16:10:00,입고,리머,와이지원,절삭공구,Φ4mm,152,30970,4707440,judy,정기입고,
2025-11-15 16:45:00,출고,홀쏘,디월트,절삭공구,Φ8mm,100,48137,4813700,관리자,매장판매,
2025-11-15 16:48:00,입고,케이블타이,대한전선,전기자재,4SQ,134,27462,3679908,박과장,긴급보충,
2025-11-15 16:50:00,출고,엘보,세진,배관자재,3m,15,52349,785235,김기사,거래처납품,
2025-11-15 17:02:00,입고,압착단자,3M,전기자재,50A,36,113339,4080204,judy,현장반납입고,
2025-11-15 17:08:00,출고,임팩드라이버,디월트,전동공구,20V MAX,5,116543,582715,최주임,납품출고,
2025-11-15 17:11:00,출고,레이저레벨,미스토요,측정공구,300mm,115,16393,1885195,최주임,현장출고,
2025-11-15 17:33:00,출고,멀티탭,대원전선,전기자재,4SQ,26,41413,1076738,이대리,매장판매,
2025-11-15 17:41:00,출고,실리콘실란트,나바켐,케미칼,500ml,82,14506,1189492,김기사,매장판매,
2025-11-15 17:50:00,입고,윤활방청제,록타이트,케미칼,220ml,106,38110,4039660,judy,안전재고보충,
2025-11-15 17:50:00,출고,니들베어링,FAG,베어링,6202,193,6861,1324173,관리자,납품출고,
2025-11-15 18:00:00,출고,나사고정제,나바켐,케미칼,360ml,19,29097,552843,이대리,거래처납품,
2025-11-15 18:02:00,출고,전선,LS,전기자재,50A,257,10108,2597756,최주임,매장판매,
2025-11-15 18:06:00,입고,홀쏘,마끼다,절삭공구,8x75,59,34086,2011074,박과장,거래처입고,
2025-11-15 18:08:00,입고,드릴비트,보쉬,절삭공구,Φ4mm,152,45282,6882864,judy,정기입고,
2025-11-15 18:12:00,출고,아이볼트,유진볼트,볼트/너트,M12x50,219,1100,240900,박과장,거래처납품,
2025-11-15 18:17:00,출고,앙카볼트,유진볼트,볼트/너트,M10x30,47,1487,69889,관리자,급출고,
2025-11-15 18:19:00,출고,테이퍼베어링,KOYO,베어링,6305,48,77590,3724320,이대리,급출고,
2025-11-15 18:21:00,입고,스프링와셔,세아체결,볼트/너트,M8,375,397,148875,최주임,거래처입고,
2025-11-15 18:24:00,출고,가죽장갑,고려용접봉,용접자재,4.0mm,9,53620,482580,김기사,급출고,
2025-11-15 18:26:00,입고,그라인더,디월트,전동공구,18V,12,104200,1250400,김기사,월초보충,
2025-11-15 18:34:00,입고,부식제거제,불스원,케미칼,420ml,113,8208,927504,judy,긴급보충,
